mode,kernel,dtype,access,stride,N,trial,GFLOPs,GiBps,CPE
scalar,saxpy,f32,unit,1,1000,0,1.874414,10.474106,2.774200
scalar,saxpy,f32,unit,1,1000,1,5.882353,32.870209,0.884000
scalar,saxpy,f32,unit,1,1000,2,8.032129,44.883016,0.647400
scalar,saxpy,f32,unit,1,1000,3,8.000000,44.703484,0.650000
scalar,saxpy,f32,unit,1,1000,4,7.751938,43.317329,0.670800
scalar,saxpy,f32,unit,1,1000,5,9.523810,53.218433,0.546000
scalar,saxpy,f32,unit,1,1000,6,9.433962,52.716372,0.551200
scalar,saxpy,f32,unit,1,1000,7,7.722008,43.150081,0.673400
scalar,saxpy,f32,unit,1,1000,8,8.130081,45.430369,0.639600
scalar,saxpy,f32,unit,1,1000,9,8.196721,45.802750,0.634400
scalar,saxpy,f32,unit,1,1000,10,7.782101,43.485879,0.668200
scalar,saxpy,f32,unit,1,1000,11,7.662835,42.819429,0.678600
scalar,saxpy,f32,unit,1,1000,12,8.547009,47.760132,0.608400
scalar,saxpy,f32,unit,1,1000,13,9.174312,51.265463,0.566800
scalar,saxpy,f32,unit,1,1000,14,8.968610,50.116013,0.579800
scalar,saxpy,f32,unit,1,1000,15,9.216590,51.501709,0.564200
scalar,saxpy,f32,unit,1,1000,16,7.434944,41.545988,0.699400
scalar,saxpy,f32,unit,1,1000,17,7.067138,39.490710,0.735800
scalar,saxpy,f32,unit,1,1000,18,7.272727,40.639531,0.715000
scalar,saxpy,f32,unit,1,1000,19,8.064516,45.063996,0.644800
scalar,saxpy,f32,strided,2,1000,0,0.669568,3.741503,7.766200
scalar,saxpy,f32,strided,2,1000,1,2.538071,14.182577,2.048800
scalar,saxpy,f32,strided,2,1000,2,2.544529,14.218665,2.043600
scalar,saxpy,f32,strided,2,1000,3,2.531646,14.146672,2.054000
scalar,saxpy,f32,strided,2,1000,4,2.534854,14.164602,2.051400
scalar,saxpy,f32,strided,2,1000,5,2.538071,14.182577,2.048800
scalar,saxpy,f32,strided,2,1000,6,2.538071,14.182577,2.048800
scalar,saxpy,f32,strided,2,1000,7,2.538071,14.182577,2.048800
scalar,saxpy,f32,strided,2,1000,8,2.544529,14.218665,2.043600
scalar,saxpy,f32,strided,2,1000,9,2.538071,14.182577,2.048800
scalar,saxpy,f32,strided,2,1000,10,2.544529,14.218665,2.043600
scalar,saxpy,f32,strided,2,1000,11,2.541296,14.200598,2.046200
scalar,saxpy,f32,strided,2,1000,12,2.541296,14.200598,2.046200
scalar,saxpy,f32,strided,2,1000,13,2.544529,14.218665,2.043600
scalar,saxpy,f32,strided,2,1000,14,2.544529,14.218665,2.043600
scalar,saxpy,f32,strided,2,1000,15,2.544529,14.218665,2.043600
scalar,saxpy,f32,strided,2,1000,16,2.547771,14.236778,2.041000
scalar,saxpy,f32,strided,2,1000,17,2.551020,14.254937,2.038400
scalar,saxpy,f32,strided,2,1000,18,2.544529,14.218665,2.043600
scalar,saxpy,f32,strided,2,1000,19,2.551020,14.254937,2.038400
scalar,saxpy,f32,strided,4,1000,0,4.237288,23.677693,1.227200
scalar,saxpy,f32,strided,4,1000,1,4.739336,26.483106,1.097200
scalar,saxpy,f32,strided,4,1000,2,4.728132,26.420499,1.099800
scalar,saxpy,f32,strided,4,1000,3,4.694836,26.234439,1.107600
scalar,saxpy,f32,strided,4,1000,4,4.716981,26.358186,1.102400
scalar,saxpy,f32,strided,4,1000,5,4.716981,26.358186,1.102400
scalar,saxpy,f32,strided,4,1000,6,4.739336,26.483106,1.097200
scalar,saxpy,f32,strided,4,1000,7,4.629630,25.870072,1.123200
scalar,saxpy,f32,strided,4,1000,8,4.739336,26.483106,1.097200
scalar,saxpy,f32,strided,4,1000,9,4.750594,26.546012,1.094600
scalar,saxpy,f32,strided,4,1000,10,4.761905,26.609216,1.092000
scalar,saxpy,f32,strided,4,1000,11,4.750594,26.546012,1.094600
scalar,saxpy,f32,strided,4,1000,12,4.739336,26.483106,1.097200
scalar,saxpy,f32,strided,4,1000,13,4.750594,26.546012,1.094600
scalar,saxpy,f32,strided,4,1000,14,4.728132,26.420499,1.099800
scalar,saxpy,f32,strided,4,1000,15,4.773270,26.672723,1.089400
scalar,saxpy,f32,strided,4,1000,16,4.784689,26.736533,1.086800
scalar,saxpy,f32,strided,4,1000,17,4.761905,26.609216,1.092000
scalar,saxpy,f32,strided,4,1000,18,4.739336,26.483106,1.097200
scalar,saxpy,f32,strided,4,1000,19,4.761905,26.609216,1.092000
scalar,saxpy,f32,strided,8,1000,0,6.711409,37.502922,0.774800
scalar,saxpy,f32,strided,8,1000,1,8.474576,47.355385,0.613600
scalar,saxpy,f32,strided,8,1000,2,8.264463,46.181285,0.629200
scalar,saxpy,f32,strided,8,1000,3,8.368201,46.760966,0.621400
scalar,saxpy,f32,strided,8,1000,4,8.333333,46.566129,0.624000
scalar,saxpy,f32,strided,8,1000,5,8.333333,46.566129,0.624000
scalar,saxpy,f32,strided,8,1000,6,8.438819,47.155573,0.616200
scalar,saxpy,f32,strided,8,1000,7,8.368201,46.760966,0.621400
scalar,saxpy,f32,strided,8,1000,8,8.368201,46.760966,0.621400
scalar,saxpy,f32,strided,8,1000,9,8.403361,46.957441,0.618800
scalar,saxpy,f32,strided,8,1000,10,8.403361,46.957441,0.618800
scalar,saxpy,f32,strided,8,1000,11,8.474576,47.355385,0.613600
scalar,saxpy,f32,strided,8,1000,12,8.438819,47.155573,0.616200
scalar,saxpy,f32,strided,8,1000,13,8.510638,47.556897,0.611000
scalar,saxpy,f32,strided,8,1000,14,8.438819,47.155573,0.616200
scalar,saxpy,f32,strided,8,1000,15,8.474576,47.355385,0.613600
scalar,saxpy,f32,strided,8,1000,16,8.510638,47.556897,0.611000
scalar,saxpy,f32,strided,8,1000,17,8.438819,47.155573,0.616200
scalar,saxpy,f32,strided,8,1000,18,8.403361,46.957441,0.618800
scalar,saxpy,f32,strided,8,1000,19,8.438819,47.155573,0.616200
scalar,saxpy,f32,strided,16,1000,0,11.235955,62.785792,0.462800
scalar,saxpy,f32,strided,16,1000,1,13.698630,76.547061,0.379600
scalar,saxpy,f32,strided,16,1000,2,13.605442,76.026333,0.382200
scalar,saxpy,f32,strided,16,1000,3,13.245033,74.012390,0.392600
scalar,saxpy,f32,strided,16,1000,4,13.157895,73.525466,0.395200
scalar,saxpy,f32,strided,16,1000,5,13.605442,76.026333,0.382200
scalar,saxpy,f32,strided,16,1000,6,13.071895,73.044908,0.397800
scalar,saxpy,f32,strided,16,1000,7,13.422819,75.005845,0.387400
scalar,saxpy,f32,strided,16,1000,8,13.698630,76.547061,0.379600
scalar,saxpy,f32,strided,16,1000,9,13.793103,77.074972,0.377000
scalar,saxpy,f32,strided,16,1000,10,13.513514,75.512641,0.384800
scalar,saxpy,f32,strided,16,1000,11,13.605442,76.026333,0.382200
scalar,saxpy,f32,strided,16,1000,12,13.422819,75.005845,0.387400
scalar,saxpy,f32,strided,16,1000,13,13.605442,76.026333,0.382200
scalar,saxpy,f32,strided,16,1000,14,13.513514,75.512641,0.384800
scalar,saxpy,f32,strided,16,1000,15,13.513514,75.512641,0.384800
scalar,saxpy,f32,strided,16,1000,16,13.888889,77.610215,0.374400
scalar,saxpy,f32,strided,16,1000,17,13.513514,75.512641,0.384800
scalar,saxpy,f32,strided,16,1000,18,13.698630,76.547061,0.379600
scalar,saxpy,f32,strided,16,1000,19,13.605442,76.026333,0.382200
scalar,saxpy,f32,strided,32,1000,0,11.494253,64.229143,0.452400
scalar,saxpy,f32,strided,32,1000,1,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,32,1000,2,18.691589,104.447392,0.278200
scalar,saxpy,f32,strided,32,1000,3,18.348624,102.530926,0.283400
scalar,saxpy,f32,strided,32,1000,4,19.417476,108.503601,0.267800
scalar,saxpy,f32,strided,32,1000,5,18.691589,104.447392,0.278200
scalar,saxpy,f32,strided,32,1000,6,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,32,1000,7,18.691589,104.447392,0.278200
scalar,saxpy,f32,strided,32,1000,8,19.417476,108.503601,0.267800
scalar,saxpy,f32,strided,32,1000,9,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,32,1000,10,19.417476,108.503601,0.267800
scalar,saxpy,f32,strided,32,1000,11,19.417476,108.503601,0.267800
scalar,saxpy,f32,strided,32,1000,12,19.607843,109.567362,0.265200
scalar,saxpy,f32,strided,32,1000,13,19.047619,106.436866,0.273000
scalar,saxpy,f32,strided,32,1000,14,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,32,1000,15,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,32,1000,16,18.867925,105.432744,0.275600
scalar,saxpy,f32,strided,32,1000,17,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,32,1000,18,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,32,1000,19,19.230769,107.460297,0.270400
scalar,saxpy,f32,strided,64,1000,0,14.492754,80.984572,0.358800
scalar,saxpy,f32,strided,64,1000,1,24.096386,134.649047,0.215800
scalar,saxpy,f32,strided,64,1000,2,24.691358,137.973715,0.210600
scalar,saxpy,f32,strided,64,1000,3,23.809524,133.046082,0.218400
scalar,saxpy,f32,strided,64,1000,4,23.255814,129.951987,0.223600
scalar,saxpy,f32,strided,64,1000,5,23.255814,129.951987,0.223600
scalar,saxpy,f32,strided,64,1000,6,24.390244,136.291108,0.213200
scalar,saxpy,f32,strided,64,1000,7,24.691358,137.973715,0.210600
scalar,saxpy,f32,strided,64,1000,8,24.096386,134.649047,0.215800
scalar,saxpy,f32,strided,64,1000,9,24.390244,136.291108,0.213200
scalar,saxpy,f32,strided,64,1000,10,24.096386,134.649047,0.215800
scalar,saxpy,f32,strided,64,1000,11,24.691358,137.973715,0.210600
scalar,saxpy,f32,strided,64,1000,12,25.000000,139.698386,0.208000
scalar,saxpy,f32,strided,64,1000,13,24.691358,137.973715,0.210600
scalar,saxpy,f32,strided,64,1000,14,25.000000,139.698386,0.208000
scalar,saxpy,f32,strided,64,1000,15,25.000000,139.698386,0.208000
scalar,saxpy,f32,strided,64,1000,16,25.000000,139.698386,0.208000
scalar,saxpy,f32,strided,64,1000,17,24.390244,136.291108,0.213200
scalar,saxpy,f32,strided,64,1000,18,25.316456,141.466720,0.205400
scalar,saxpy,f32,strided,64,1000,19,25.000000,139.698386,0.208000
scalar,saxpy,f32,strided,128,1000,0,7.782101,43.485879,0.668200
scalar,saxpy,f32,strided,128,1000,1,28.571429,159.655299,0.182000
scalar,saxpy,f32,strided,128,1000,2,28.571429,159.655299,0.182000
scalar,saxpy,f32,strided,128,1000,3,29.850746,166.804043,0.174200
scalar,saxpy,f32,strided,128,1000,4,28.985507,161.969143,0.179400
scalar,saxpy,f32,strided,128,1000,5,29.411765,164.351043,0.176800
scalar,saxpy,f32,strided,128,1000,6,29.411765,164.351043,0.176800
scalar,saxpy,f32,strided,128,1000,7,28.571429,159.655299,0.182000
scalar,saxpy,f32,strided,128,1000,8,28.985507,161.969143,0.179400
scalar,saxpy,f32,strided,128,1000,9,28.571429,159.655299,0.182000
scalar,saxpy,f32,strided,128,1000,10,29.850746,166.804043,0.174200
scalar,saxpy,f32,strided,128,1000,11,28.571429,159.655299,0.182000
scalar,saxpy,f32,strided,128,1000,12,29.411765,164.351043,0.176800
scalar,saxpy,f32,strided,128,1000,13,29.411765,164.351043,0.176800
scalar,saxpy,f32,strided,128,1000,14,29.850746,166.804043,0.174200
scalar,saxpy,f32,strided,128,1000,15,28.985507,161.969143,0.179400
scalar,saxpy,f32,strided,128,1000,16,28.571429,159.655299,0.182000
scalar,saxpy,f32,strided,128,1000,17,29.850746,166.804043,0.174200
scalar,saxpy,f32,strided,128,1000,18,30.769231,171.936475,0.169000
scalar,saxpy,f32,strided,128,1000,19,29.850746,166.804043,0.174200
scalar,saxpy,f32,strided,256,1000,0,0.125534,0.701473,41.423200
scalar,saxpy,f32,strided,256,1000,1,32.258065,180.255982,0.161200
scalar,saxpy,f32,strided,256,1000,2,31.746032,177.394776,0.163800
scalar,saxpy,f32,strided,256,1000,3,31.250000,174.622983,0.166400
scalar,saxpy,f32,strided,256,1000,4,31.746032,177.394776,0.163800
scalar,saxpy,f32,strided,256,1000,5,31.250000,174.622983,0.166400
scalar,saxpy,f32,strided,256,1000,6,31.746032,177.394776,0.163800
scalar,saxpy,f32,strided,256,1000,7,32.258065,180.255982,0.161200
scalar,saxpy,f32,strided,256,1000,8,32.258065,180.255982,0.161200
scalar,saxpy,f32,strided,256,1000,9,31.746032,177.394776,0.163800
scalar,saxpy,f32,strided,256,1000,10,32.258065,180.255982,0.161200
scalar,saxpy,f32,strided,256,1000,11,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,256,1000,12,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,256,1000,13,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,256,1000,14,32.258065,180.255982,0.161200
scalar,saxpy,f32,strided,256,1000,15,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,256,1000,16,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,256,1000,17,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,256,1000,18,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,256,1000,19,32.786885,183.210998,0.158600
scalar,saxpy,f32,strided,512,1000,0,15.267176,85.311992,0.340600
scalar,saxpy,f32,strided,512,1000,1,36.363636,203.197653,0.143000
scalar,saxpy,f32,strided,512,1000,2,35.714286,199.569123,0.145600
scalar,saxpy,f32,strided,512,1000,3,33.898305,189.421541,0.153400
scalar,saxpy,f32,strided,512,1000,4,33.898305,189.421541,0.153400
scalar,saxpy,f32,strided,512,1000,5,34.482759,192.687429,0.150800
scalar,saxpy,f32,strided,512,1000,6,34.482759,192.687429,0.150800
scalar,saxpy,f32,strided,512,1000,7,35.714286,199.569123,0.145600
scalar,saxpy,f32,strided,512,1000,8,36.363636,203.197653,0.143000
scalar,saxpy,f32,strided,512,1000,9,36.363636,203.197653,0.143000
scalar,saxpy,f32,strided,512,1000,10,35.087719,196.067910,0.148200
scalar,saxpy,f32,strided,512,1000,11,36.363636,203.197653,0.143000
scalar,saxpy,f32,strided,512,1000,12,35.087719,196.067910,0.148200
scalar,saxpy,f32,strided,512,1000,13,33.898305,189.421541,0.153400
scalar,saxpy,f32,strided,512,1000,14,35.714286,199.569123,0.145600
scalar,saxpy,f32,strided,512,1000,15,35.714286,199.569123,0.145600
scalar,saxpy,f32,strided,512,1000,16,36.363636,203.197653,0.143000
scalar,saxpy,f32,strided,512,1000,17,35.714286,199.569123,0.145600
scalar,saxpy,f32,strided,512,1000,18,34.482759,192.687429,0.150800
scalar,saxpy,f32,strided,512,1000,19,35.714286,199.569123,0.145600
scalar,saxpy,f32,gather,1,1000,0,1.282874,7.168615,4.053400
scalar,saxpy,f32,gather,1,1000,1,1.454545,8.127906,3.575000
scalar,saxpy,f32,gather,1,1000,2,1.470588,8.217552,3.536000
scalar,saxpy,f32,gather,1,1000,3,1.488095,8.315380,3.494400
scalar,saxpy,f32,gather,1,1000,4,1.514005,8.460160,3.434600
scalar,saxpy,f32,gather,1,1000,5,1.523229,8.511707,3.413800
scalar,saxpy,f32,gather,1,1000,6,1.489203,8.321572,3.491800
scalar,saxpy,f32,gather,1,1000,7,1.519757,8.492303,3.421600
scalar,saxpy,f32,gather,1,1000,8,1.516300,8.472988,3.429400
scalar,saxpy,f32,gather,1,1000,9,1.514005,8.460160,3.434600
scalar,saxpy,f32,gather,1,1000,10,1.518603,8.485855,3.424200
scalar,saxpy,f32,gather,1,1000,11,1.500375,8.383999,3.465800
scalar,saxpy,f32,gather,1,1000,12,1.517451,8.479416,3.426800
scalar,saxpy,f32,gather,1,1000,13,1.519757,8.492303,3.421600
scalar,saxpy,f32,gather,1,1000,14,1.520913,8.498761,3.419000
scalar,saxpy,f32,gather,1,1000,15,1.512859,8.453760,3.437200
scalar,saxpy,f32,gather,1,1000,16,1.518603,8.485855,3.424200
scalar,saxpy,f32,gather,1,1000,17,1.514005,8.460160,3.434600
scalar,saxpy,f32,gather,1,1000,18,1.511716,8.447370,3.439800
scalar,saxpy,f32,gather,1,1000,19,1.524390,8.518194,3.411200
scalar,saxpy,f32,gather,2,1000,0,1.673640,9.352193,3.107000
scalar,saxpy,f32,gather,2,1000,1,1.696353,9.479110,3.065400
scalar,saxpy,f32,gather,2,1000,2,1.702128,9.511379,3.055000
scalar,saxpy,f32,gather,2,1000,3,1.670844,9.336567,3.112200
scalar,saxpy,f32,gather,2,1000,4,1.700680,9.503292,3.057600
scalar,saxpy,f32,gather,2,1000,5,1.700680,9.503292,3.057600
scalar,saxpy,f32,gather,2,1000,6,1.702128,9.511379,3.055000
scalar,saxpy,f32,gather,2,1000,7,1.694915,9.471077,3.068000
scalar,saxpy,f32,gather,2,1000,8,1.702128,9.511379,3.055000
scalar,saxpy,f32,gather,2,1000,9,1.699235,9.495217,3.060200
scalar,saxpy,f32,gather,2,1000,10,1.700680,9.503292,3.057600
scalar,saxpy,f32,gather,2,1000,11,1.694915,9.471077,3.068000
scalar,saxpy,f32,gather,2,1000,12,1.696353,9.479110,3.065400
scalar,saxpy,f32,gather,2,1000,13,1.705030,9.527597,3.049800
scalar,saxpy,f32,gather,2,1000,14,1.699235,9.495217,3.060200
scalar,saxpy,f32,gather,2,1000,15,1.706485,9.535726,3.047200
scalar,saxpy,f32,gather,2,1000,16,1.706485,9.535726,3.047200
scalar,saxpy,f32,gather,2,1000,17,1.703578,9.519481,3.052400
scalar,saxpy,f32,gather,2,1000,18,1.705030,9.527597,3.049800
scalar,saxpy,f32,gather,2,1000,19,1.705030,9.527597,3.049800
scalar,saxpy,f32,gather,4,1000,0,1.437815,8.034415,3.616600
scalar,saxpy,f32,gather,4,1000,1,1.432665,8.005638,3.629600
scalar,saxpy,f32,gather,4,1000,2,1.471670,8.223599,3.533400
scalar,saxpy,f32,gather,4,1000,3,1.461988,8.169496,3.556800
scalar,saxpy,f32,gather,4,1000,4,1.459854,8.157570,3.562000
scalar,saxpy,f32,gather,4,1000,5,1.465201,8.187451,3.549000
scalar,saxpy,f32,gather,4,1000,6,1.468429,8.205485,3.541200
scalar,saxpy,f32,gather,4,1000,7,1.464129,8.181457,3.551600
scalar,saxpy,f32,gather,4,1000,8,1.472754,8.229655,3.530800
scalar,saxpy,f32,gather,4,1000,9,1.451379,8.110211,3.582800
scalar,saxpy,f32,gather,4,1000,10,1.454545,8.127906,3.575000
scalar,saxpy,f32,gather,4,1000,11,1.457726,8.145678,3.567200
scalar,saxpy,f32,gather,4,1000,12,1.457726,8.145678,3.567200
scalar,saxpy,f32,gather,4,1000,13,1.460920,8.163529,3.559400
scalar,saxpy,f32,gather,4,1000,14,1.467351,8.199465,3.543800
scalar,saxpy,f32,gather,4,1000,15,1.460920,8.163529,3.559400
scalar,saxpy,f32,gather,4,1000,16,1.470588,8.217552,3.536000
scalar,saxpy,f32,gather,4,1000,17,1.455604,8.133822,3.572400
scalar,saxpy,f32,gather,4,1000,18,1.467351,8.199465,3.543800
scalar,saxpy,f32,gather,4,1000,19,1.459854,8.157570,3.562000
scalar,saxpy,f32,gather,8,1000,0,1.213592,6.781475,4.284800
scalar,saxpy,f32,gather,8,1000,1,1.086957,6.073843,4.784000
scalar,saxpy,f32,gather,8,1000,2,0.992556,5.546338,5.239000
scalar,saxpy,f32,gather,8,1000,3,0.999001,5.582353,5.205200
scalar,saxpy,f32,gather,8,1000,4,1.004016,5.610377,5.179200
scalar,saxpy,f32,gather,8,1000,5,0.999001,5.582353,5.205200
scalar,saxpy,f32,gather,8,1000,6,0.995025,5.560135,5.226000
scalar,saxpy,f32,gather,8,1000,7,0.992063,5.543587,5.241600
scalar,saxpy,f32,gather,8,1000,8,0.997506,5.574000,5.213000
scalar,saxpy,f32,gather,8,1000,9,0.990589,5.535350,5.249400
scalar,saxpy,f32,gather,8,1000,10,0.994036,5.554608,5.231200
scalar,saxpy,f32,gather,8,1000,11,0.993542,5.551848,5.233800
scalar,saxpy,f32,gather,8,1000,12,0.991572,5.540838,5.244200
scalar,saxpy,f32,gather,8,1000,13,1.101928,6.157505,4.719000
scalar,saxpy,f32,gather,8,1000,14,1.098901,6.140588,4.732000
scalar,saxpy,f32,gather,8,1000,15,1.002506,5.601940,5.187000
scalar,saxpy,f32,gather,8,1000,16,0.998502,5.579566,5.207800
scalar,saxpy,f32,gather,8,1000,17,0.997506,5.574000,5.213000
scalar,saxpy,f32,gather,8,1000,18,1.003512,5.607562,5.181800
scalar,saxpy,f32,gather,8,1000,19,0.999500,5.585143,5.202600
scalar,saxpy,f32,gather,16,1000,0,0.884173,4.940703,5.881200
scalar,saxpy,f32,gather,16,1000,1,0.988142,5.521675,5.262400
scalar,saxpy,f32,gather,16,1000,2,0.909091,5.079941,5.720000
scalar,saxpy,f32,gather,16,1000,3,0.917852,5.128899,5.665400
scalar,saxpy,f32,gather,16,1000,4,0.989609,5.529872,5.254600
scalar,saxpy,f32,gather,16,1000,5,0.900495,5.031909,5.774600
scalar,saxpy,f32,gather,16,1000,6,0.674992,3.771809,7.703800
scalar,saxpy,f32,gather,16,1000,7,1.326260,7.411055,3.920800
scalar,saxpy,f32,gather,16,1000,8,1.454545,8.127906,3.575000
scalar,saxpy,f32,gather,16,1000,9,1.461988,8.169496,3.556800
scalar,saxpy,f32,gather,16,1000,10,1.189061,6.644394,4.373200
scalar,saxpy,f32,gather,16,1000,11,1.467351,8.199465,3.543800
scalar,saxpy,f32,gather,16,1000,12,1.463058,8.175472,3.554200
scalar,saxpy,f32,gather,16,1000,13,1.331558,7.440660,3.905200
scalar,saxpy,f32,gather,16,1000,14,1.470588,8.217552,3.536000
scalar,saxpy,f32,gather,16,1000,15,1.467351,8.199465,3.543800
scalar,saxpy,f32,gather,16,1000,16,1.459854,8.157570,3.562000
scalar,saxpy,f32,gather,16,1000,17,1.192606,6.664204,4.360200
scalar,saxpy,f32,gather,16,1000,18,1.454545,8.127906,3.575000
scalar,saxpy,f32,gather,16,1000,19,1.458789,8.151620,3.564600
scalar,saxpy,f32,gather,32,1000,0,1.028807,5.748905,5.054400
scalar,saxpy,f32,gather,32,1000,1,0.891266,4.980335,5.834400
scalar,saxpy,f32,gather,32,1000,2,0.954198,5.331999,5.449600
scalar,saxpy,f32,gather,32,1000,3,0.951022,5.314251,5.467800
scalar,saxpy,f32,gather,32,1000,4,0.843882,4.715557,6.162000
scalar,saxpy,f32,gather,32,1000,5,0.836820,4.676097,6.214000
scalar,saxpy,f32,gather,32,1000,6,0.797766,4.457866,6.518200
scalar,saxpy,f32,gather,32,1000,7,0.960154,5.365276,5.415800
scalar,saxpy,f32,gather,32,1000,8,0.871080,4.867540,5.969600
scalar,saxpy,f32,gather,32,1000,9,0.896459,5.009355,5.800600
scalar,saxpy,f32,gather,32,1000,10,0.810701,4.530146,6.414200
scalar,saxpy,f32,gather,32,1000,11,0.894055,4.995919,5.816200
scalar,saxpy,f32,gather,32,1000,12,0.863185,4.823423,6.024200
scalar,saxpy,f32,gather,32,1000,13,0.902935,5.045540,5.759000
scalar,saxpy,f32,gather,32,1000,14,0.928505,5.188427,5.600400
scalar,saxpy,f32,gather,32,1000,15,1.030928,5.760758,5.044000
scalar,saxpy,f32,gather,32,1000,16,0.780945,4.363870,6.658600
scalar,saxpy,f32,gather,32,1000,17,0.886132,4.951649,5.868200
scalar,saxpy,f32,gather,32,1000,18,0.808407,4.517329,6.432400
scalar,saxpy,f32,gather,32,1000,19,0.859476,4.802695,6.050200
scalar,saxpy,f32,gather,64,1000,0,1.092896,6.107033,4.758000
scalar,saxpy,f32,gather,64,1000,1,1.114206,6.226112,4.667000
scalar,saxpy,f32,gather,64,1000,2,0.930233,5.198079,5.590000
scalar,saxpy,f32,gather,64,1000,3,0.886132,4.951649,5.868200
scalar,saxpy,f32,gather,64,1000,4,0.914913,5.112475,5.683600
scalar,saxpy,f32,gather,64,1000,5,1.135074,6.342719,4.581200
scalar,saxpy,f32,gather,64,1000,6,1.079331,6.031231,4.817800
scalar,saxpy,f32,gather,64,1000,7,1.082837,6.050823,4.802200
scalar,saxpy,f32,gather,64,1000,8,1.074114,6.002079,4.841200
scalar,saxpy,f32,gather,64,1000,9,1.072386,5.992424,4.849000
scalar,saxpy,f32,gather,64,1000,10,1.135074,6.342719,4.581200
scalar,saxpy,f32,gather,64,1000,11,1.129305,6.310486,4.604600
scalar,saxpy,f32,gather,64,1000,12,1.071811,5.989213,4.851600
scalar,saxpy,f32,gather,64,1000,13,1.134430,6.339121,4.583800
scalar,saxpy,f32,gather,64,1000,14,1.078749,6.027978,4.820400
scalar,saxpy,f32,gather,64,1000,15,1.075269,6.008533,4.836000
scalar,saxpy,f32,gather,64,1000,16,1.138952,6.364391,4.565600
scalar,saxpy,f32,gather,64,1000,17,1.078167,6.024728,4.823000
scalar,saxpy,f32,gather,64,1000,18,1.080497,6.037748,4.812600
scalar,saxpy,f32,gather,64,1000,19,1.080497,6.037748,4.812600
scalar,saxpy,f32,gather,128,1000,0,0.642261,3.588912,8.096400
scalar,saxpy,f32,gather,128,1000,1,0.822030,4.593453,6.325800
scalar,saxpy,f32,gather,128,1000,2,1.146132,6.404511,4.537000
scalar,saxpy,f32,gather,128,1000,3,0.902935,5.045540,5.759000
scalar,saxpy,f32,gather,128,1000,4,0.800000,4.470348,6.500000
scalar,saxpy,f32,gather,128,1000,5,0.899281,5.025122,5.782400
scalar,saxpy,f32,gather,128,1000,6,0.826105,4.616221,6.294600
scalar,saxpy,f32,gather,128,1000,7,0.914913,5.112475,5.683600
scalar,saxpy,f32,gather,128,1000,8,0.917011,5.124196,5.670600
scalar,saxpy,f32,gather,128,1000,9,1.113586,6.222645,4.669600
scalar,saxpy,f32,gather,128,1000,10,0.978474,5.467647,5.314400
scalar,saxpy,f32,gather,128,1000,11,0.895656,5.004868,5.805800
scalar,saxpy,f32,gather,128,1000,12,0.798085,4.459645,6.515600
scalar,saxpy,f32,gather,128,1000,13,1.114206,6.226112,4.667000
scalar,saxpy,f32,gather,128,1000,14,0.817327,4.567172,6.362200
scalar,saxpy,f32,gather,128,1000,15,0.918274,5.131254,5.662800
scalar,saxpy,f32,gather,128,1000,16,1.143511,6.389863,4.547400
scalar,saxpy,f32,gather,128,1000,17,0.822030,4.593453,6.325800
scalar,saxpy,f32,gather,128,1000,18,0.824402,4.606707,6.307600
scalar,saxpy,f32,gather,128,1000,19,0.997506,5.574000,5.213000
scalar,saxpy,f32,gather,256,1000,0,1.493652,8.346431,3.481400
scalar,saxpy,f32,gather,256,1000,1,1.452433,8.116101,3.580200
scalar,saxpy,f32,gather,256,1000,2,1.509434,8.434620,3.445000
scalar,saxpy,f32,gather,256,1000,3,1.507159,8.421907,3.450200
scalar,saxpy,f32,gather,256,1000,4,1.506024,8.415565,3.452800
scalar,saxpy,f32,gather,256,1000,5,1.504891,8.409233,3.455400
scalar,saxpy,f32,gather,256,1000,6,0.596125,3.331109,8.723000
scalar,saxpy,f32,gather,256,1000,7,1.376462,7.691584,3.777800
scalar,saxpy,f32,gather,256,1000,8,1.508296,8.428259,3.447600
scalar,saxpy,f32,gather,256,1000,9,1.515152,8.466569,3.432000
scalar,saxpy,f32,gather,256,1000,10,1.503759,8.402910,3.458000
scalar,saxpy,f32,gather,256,1000,11,1.507159,8.421907,3.450200
scalar,saxpy,f32,gather,256,1000,12,1.503759,8.402910,3.458000
scalar,saxpy,f32,gather,256,1000,13,1.512859,8.453760,3.437200
scalar,saxpy,f32,gather,256,1000,14,1.504891,8.409233,3.455400
scalar,saxpy,f32,gather,256,1000,15,1.383126,7.728818,3.759600
scalar,saxpy,f32,gather,256,1000,16,0.776699,4.340144,6.695000
